"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 13:50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 13:55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 14:00","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 14:05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 14:10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 14:15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 14:20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 14:25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 14:30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 14:35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 14:40","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 14:45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 14:50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 14:55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 15:00","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 15:05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 15:10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 15:15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 15:20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 15:25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 15:30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 15:35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 15:40","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 15:45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 15:50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 15:55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 16:00","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 16:05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 16:10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 16:15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 16:20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 16:25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 16:30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 16:35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 16:40","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 16:45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 16:50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 16:55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 17:00","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 17:05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 17:10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 17:15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 17:20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 17:25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 17:30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 17:35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 17:40","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 17:45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 17:50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 17:55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 18:00","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 18:05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 18:10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 18:15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 18:20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 18:25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 18:30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 18:35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 18:40","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 18:45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 18:50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 18:55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 19:00","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 19:05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 19:10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 19:15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 19:20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 19:25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 19:30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 19:35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 19:40","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 19:45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 19:50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 19:55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 20:00","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 20:05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 20:10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 20:15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 20:20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 20:25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 20:30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 20:35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 20:40","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 20:45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 20:50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 20:55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 21:00","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 21:05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 21:10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 21:15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 21:20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 21:25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 21:30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 21:35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 21:40","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 21:45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 21:50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 21:55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 22:00","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 22:05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 22:10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 22:15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 22:20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 22:25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 22:30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 22:35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 22:40","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 22:45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 22:50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 22:55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 23:00","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 23:05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 23:10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 23:15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 23:20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 23:25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 23:30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 23:35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 23:40","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 23:45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 23:50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.สามเสน","28/09/2568 23:55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","ดูข้อมูล"
